778,960,4
779,315,1
779,145,1
779,46,3
780,505,5
780,606,2
780,253,2
781,315,1
781,406,4
781,379,3
782,986,5
782,178,1
782,644,2
783,532,2
783,796,1
783,775,3
784,983,2
784,947,1
784,533,5
785,784,5
785,328,3
785,18,2
786,281,4
786,230,1
786,351,1
787,699,4
787,27,2
787,182,5
788,965,3
788,649,3
788,643,1
789,911,1
789,424,3
789,204,2
790,18,5
790,866,3
790,256,3
791,559,4
791,446,1
791,514,5
792,302,5
792,630,1
792,81,5
793,127,4
793,773,3
793,105,4
794,626,3
794,140,5
794,998,2
795,971,2
795,976,3
795,766,4
796,181,3
796,121,5
796,554,3
797,449,5
797,634,3
797,249,1
798,203,5
798,13,5
798,443,5
799,466,4
799,26,2
799,912,3
800,742,4
800,680,5
800,496,3
801,176,3
801,854,5
801,35,4
802,914,4
802,756,2
802,781,3
803,48,4
803,738,2
803,486,2
804,993,1
804,996,5
804,617,2
805,88,5
805,546,2
805,528,5
806,929,1
806,25,5
806,605,3
807,791,1
807,446,3
807,362,1
808,892,1
808,892,3
808,480,3
809,203,3
809,235,2
809,179,2
810,640,1
810,610,2
810,965,1
811,853,4
811,111,4
811,373,3
812,396,3
812,109,5
812,208,5
813,480,5
813,296,5
813,687,2
814,218,2
814,797,5
814,408,1
815,411,1
815,625,4
815,711,5
816,629,2
816,57,3
816,205,3
817,274,5
817,200,4
817,516,4
818,601,5
818,753,1
818,804,5
819,934,5
819,724,1
819,541,2
820,999,1
820,542,1
820,233,1
821,512,2
821,962,4
821,7,5
822,501,4
822,574,2
822,600,5
823,709,4
823,905,1
823,105,5
824,486,1
824,884,3
824,647,2
825,625,3
825,410,2
825,156,5
826,455,1
826,104,4
826,950,4
827,178,5
827,352,2
827,4,3
828,125,4
828,864,4
828,687,2
829,299,5
829,560,5
829,47,2
830,862,4
830,618,4
830,53,3
831,946,1
831,320,2
831,455,4
832,634,4
832,361,3
832,550,4
833,141,5
833,312,5
833,101,2
834,545,4
834,757,5
834,768,3
835,662,2
835,598,2
835,570,1
836,476,1
836,695,1
836,281,1
837,572,4
837,520,5
837,83,3
838,753,1
838,728,3
838,429,3
839,713,1
839,352,2
839,361,4
840,952,2
840,16,4
840,28,5
841,414,2
841,855,1
841,707,2
842,21,2
842,449,5
842,38,4
843,924,5
843,590,1
843,585,3
844,326,4
844,384,3
844,489,5
845,63,2
845,59,1
845,912,4
846,312,3
846,95,2
846,767,1
847,534,3
847,649,3
847,230,2
848,259,4
848,575,5
848,734,2
849,578,3
849,349,2
849,540,2
850,962,5
850,259,2
850,202,2
851,909,3
851,820,3
851,20,4
852,798,2
852,771,4
852,606,1
853,218,2
853,392,3
853,753,4
854,2,2
854,750,3
854,835,3
855,712,3
855,561,4
855,169,5
856,908,4
856,669,5
856,578,3
857,871,1
857,257,4
857,760,2
858,277,1
858,343,2
858,735,5
859,285,4
859,66,1
859,167,1
860,127,2
860,775,3
860,513,2
861,779,4
861,641,5
861,666,1
862,137,3
862,88,4
862,774,3
863,183,1
863,687,1
863,130,1
864,931,1
864,896,4
864,447,3
865,544,4
865,786,2
865,229,4
866,179,1
866,969,3
866,708,4
867,102,3
867,696,2
867,612,1
868,146,2
868,750,4
868,665,1
869,238,1
869,238,2
869,986,3
870,364,1
870,36,3
870,740,3
871,88,4
871,957,1
871,549,5
872,369,3
872,62,2
872,986,4
873,482,3
873,510,4
873,787,2
874,110,1
874,339,3
874,993,2
875,171,5
875,884,3
875,512,3
876,900,3
876,328,3
876,240,3
877,541,1
877,237,3
877,606,4
878,511,1
878,679,5
878,136,2
879,50,3
879,752,2
879,531,5
880,763,1
880,943,4
880,60,1
881,140,4
881,744,2
881,666,1
882,949,3
882,124,2
882,273,3
883,491,1
883,59,5
883,287,5
884,789,4
884,932,3
884,852,1
885,773,5
885,646,3
885,832,4
886,177,1
886,851,3
886,554,5
887,162,2
887,137,1
887,933,3
888,436,4
888,911,1
888,54,4
889,140,4
889,367,2
889,822,5
890,276,3
890,841,4
890,62,5
891,952,2
891,1,3
891,150,1
892,511,1
892,25,5
892,223,3
893,228,1
893,548,5
893,809,2
894,274,1
894,619,5
894,723,4
895,665,3
895,78,1
895,417,3
896,105,2
896,357,2
896,688,1
897,308,4
897,889,2
897,364,5
898,155,5
898,675,5
898,671,3
899,718,5
899,157,4
899,316,5
900,465,5
900,718,5
900,354,4
901,882,4
901,670,5
901,721,4
902,685,3
902,600,2
902,708,3
903,404,3
903,592,5
903,268,2
904,855,2
904,542,5
904,383,4
905,447,5
905,225,1
905,815,3
906,999,1
906,508,4
906,365,3
907,600,3
907,743,1
907,185,5
908,760,5
908,473,2
908,570,5
909,574,4
909,360,2
909,483,4
910,644,1
910,494,2
910,914,1
911,383,1
911,479,2
911,215,5
912,456,1
912,903,4
912,163,4
913,873,3
913,679,4
913,575,1
914,6,5
914,975,3
914,965,4
915,91,2
915,3,3
915,822,3
916,854,5
916,153,1
916,122,5
917,733,3
917,58,1
917,558,5
918,275,3
918,358,1
918,497,4
919,730,1
919,29,4
919,205,2
920,761,1
920,873,2
920,833,5
921,405,3
921,925,5
921,331,2
922,11,5
922,441,5
922,712,5
923,904,4
923,645,4
923,952,1
924,81,1
924,977,1
924,278,3
925,879,4
925,983,2
925,323,2
926,486,2
926,91,5
926,59,2
927,68,5
927,394,5
927,146,5
928,220,5
928,432,3
928,435,3
929,375,1
929,506,4
929,740,5
930,360,4
930,410,4
930,179,3
931,284,4
931,800,2
931,856,3
932,387,4
932,112,3
932,938,5
933,420,1
933,538,1
933,458,3
934,24,2
934,59,2
934,120,3
935,870,2
935,178,5
935,454,4
936,170,5
936,199,2
936,786,2
937,867,2
937,790,3
937,344,2
938,149,1
938,547,4
938,835,3
939,347,5
939,895,5
939,138,4
940,809,4
940,636,4
940,289,3
941,722,3
941,862,4
941,939,5
942,681,1
942,48,2
942,216,1
943,349,1
943,483,3
943,186,4
944,635,2
944,740,4
944,887,3
945,208,3
945,997,2
945,143,5
946,816,3
946,311,1
946,705,5
947,219,2
947,334,2
947,271,4
948,165,1
948,144,1
948,414,5
949,185,1
949,786,4
949,219,4
950,784,3
950,661,2
950,379,2
951,209,5
951,615,2
951,855,4
952,77,5
952,711,5
952,451,3
953,581,4
953,700,4
953,114,1
954,125,5
954,339,2
954,987,5
955,39,5
955,926,5
955,676,4
956,697,5
956,862,3
956,505,2
957,421,2
957,880,1
957,347,5
958,32,1
958,317,1
958,836,5
959,134,3
959,996,4
959,311,2
960,97,5
960,776,5
960,850,4
961,703,3
961,114,2
961,552,1
962,496,3
962,580,3
962,743,4
963,257,1
963,553,3
963,673,3
964,955,2
964,746,2
964,51,5
965,477,1
965,486,3
965,656,4
966,245,5
966,538,3
966,36,4
967,386,5
967,950,4
967,294,4
968,719,4
968,463,2
968,458,4
969,612,1
969,786,2
969,875,1
970,437,2
970,350,3
970,746,1
971,229,1
971,764,1
971,358,2
972,88,2
972,849,4
972,21,1
973,570,1
973,820,4
973,883,3
974,887,2
974,434,4
974,571,4
975,533,2
975,413,2
975,651,1
976,96,3
976,986,4
976,285,2
977,891,5
977,643,1
977,969,2
978,121,3
978,776,3
978,63,2
979,969,1
979,985,5
979,452,5
980,11,4
980,634,4
980,460,3
981,944,1
981,995,4
981,372,1
982,527,3
982,383,1
982,619,5
983,793,2
983,945,2
983,742,2
984,709,3
984,92,4
984,123,4
985,44,1
985,588,4
985,727,4
986,17,4
986,21,2
986,460,4
987,747,3
987,947,2
987,425,1
988,312,3
988,53,4
988,600,2
989,250,4
989,969,2
989,321,3
990,664,3
990,47,4
990,362,3
991,789,3
991,24,3
991,577,4
992,903,5
992,214,1
992,45,5
993,873,4
993,367,1
993,584,2
994,545,3
994,982,3
994,621,5
995,345,5
995,163,4
995,905,2
996,19,2
996,173,2
996,558,4
997,516,3
997,894,2
997,538,5
998,421,3
998,187,5
998,874,1
999,149,3
999,899,4
999,535,3
